indicator_id,country_id,year,value,magnitude,qualifier
#indicator+code,#country+code,#date+year,#indicator+value+num,,
PA.NUS.ATLS,NPL,1995,49.80000,,
PA.NUS.ATLS,NPL,1996,55.05000,,
PA.NUS.ATLS,NPL,1997,57.03000,,
PA.NUS.ATLS,NPL,1998,61.95000,,
PA.NUS.ATLS,NPL,1999,67.95000,,
PA.NUS.ATLS,NPL,2000,69.07000,,
PA.NUS.ATLS,NPL,2001,73.50000,,
PA.NUS.ATLS,NPL,2002,75.93000,,
PA.NUS.ATLS,NPL,2003,77.75580,,
PA.NUS.ATLS,NPL,2004,73.79070,,
PA.NUS.ATLS,NPL,2005,72.49610,,
PA.NUS.ATLS,NPL,2006,72.32470,,
PA.NUS.ATLS,NPL,2007,70.48750,,
PA.NUS.ATLS,NPL,2008,65.01630,,
PA.NUS.ATLS,NPL,2009,76.87850,,
PA.NUS.ATLS,NPL,2010,74.53600,,
PA.NUS.ATLS,NPL,2011,72.27365,,
PA.NUS.ATLS,NPL,2012,81.01972,,
PA.NUS.ATLS,NPL,2013,87.95582,,
PA.NUS.ATLS,NPL,2014,98.21236,,
PA.NUS.ATLS,NPL,2015,99.48928,,
PA.NUS.ATLS,NPL,2016,106.35185,,
PA.NUS.ATLS,NPL,2017,106.21250,,
PA.NUS.ATLS,NPL,2018,104.37300,,
PA.NUS.ATLS,NPL,2019,112.87983,,
PA.NUS.ATLS,NPL,2020,116.31104,,
PA.NUS.ATLS,NPL,2021,117.87594,,
PA.NUS.ATLS,NPL,2022,120.84027,,
PA.NUS.FCRF,NPL,1970,10.12500,,
PA.NUS.FCRF,NPL,1971,10.12500,,
PA.NUS.FCRF,NPL,1972,10.12500,,
PA.NUS.FCRF,NPL,1973,10.50017,,
PA.NUS.FCRF,NPL,1974,10.56000,,
PA.NUS.FCRF,NPL,1975,11.00283,,
PA.NUS.FCRF,NPL,1976,12.50000,,
PA.NUS.FCRF,NPL,1977,12.50000,,
PA.NUS.FCRF,NPL,1978,12.11050,,
PA.NUS.FCRF,NPL,1979,12,,
PA.NUS.FCRF,NPL,1980,12,,
PA.NUS.FCRF,NPL,1981,12.33633,,
PA.NUS.FCRF,NPL,1982,13.24383,,
PA.NUS.FCRF,NPL,1983,14.54525,,
PA.NUS.FCRF,NPL,1984,16.45942,,
PA.NUS.FCRF,NPL,1985,18.24642,,
PA.NUS.FCRF,NPL,1986,21.22983,,
PA.NUS.FCRF,NPL,1987,21.81917,,
PA.NUS.FCRF,NPL,1988,23.28925,,
PA.NUS.FCRF,NPL,1989,27.18883,,
PA.NUS.FCRF,NPL,1990,29.36917,,
PA.NUS.FCRF,NPL,1991,37.25500,,
PA.NUS.FCRF,NPL,1992,42.71750,,
PA.NUS.FCRF,NPL,1993,48.60717,,
PA.NUS.FCRF,NPL,1994,49.39752,,
PA.NUS.FCRF,NPL,1995,51.89033,,
PA.NUS.FCRF,NPL,1996,56.69195,,
PA.NUS.FCRF,NPL,1997,58.00955,,
PA.NUS.FCRF,NPL,1998,65.97579,,
PA.NUS.FCRF,NPL,1999,68.23937,,
PA.NUS.FCRF,NPL,2000,71.09380,,
PA.NUS.FCRF,NPL,2001,74.94925,,
PA.NUS.FCRF,NPL,2002,77.87662,,
PA.NUS.FCRF,NPL,2003,76.14145,,
PA.NUS.FCRF,NPL,2004,73.67360,,
PA.NUS.FCRF,NPL,2005,71.36750,,
PA.NUS.FCRF,NPL,2006,72.75561,,
PA.NUS.FCRF,NPL,2007,66.41503,,
PA.NUS.FCRF,NPL,2008,69.76170,,
PA.NUS.FCRF,NPL,2009,77.57343,,
PA.NUS.FCRF,NPL,2010,73.26236,,
PA.NUS.FCRF,NPL,2011,74.02000,,
PA.NUS.FCRF,NPL,2012,85.22576,,
PA.NUS.FCRF,NPL,2013,93.08439,,
PA.NUS.FCRF,NPL,2014,97.55484,,
PA.NUS.FCRF,NPL,2015,102.40513,,
PA.NUS.FCRF,NPL,2016,107.38382,,
PA.NUS.FCRF,NPL,2017,104.51189,,
PA.NUS.FCRF,NPL,2018,108.93013,,
PA.NUS.FCRF,NPL,2019,112.60948,,
PA.NUS.FCRF,NPL,2020,118.34519,,
PA.NUS.FCRF,NPL,2021,118.13408,,
PA.NUS.FCRF,NPL,2022,125.19946,,
PA.NUS.PPP,NPL,1990,6.85517,,
PA.NUS.PPP,NPL,1991,7.46276,,
PA.NUS.PPP,NPL,1992,8.64553,,
PA.NUS.PPP,NPL,1993,9.35532,,
PA.NUS.PPP,NPL,1994,9.60086,,
PA.NUS.PPP,NPL,1995,9.99618,,
PA.NUS.PPP,NPL,1996,10.58439,,
PA.NUS.PPP,NPL,1997,11.16235,,
PA.NUS.PPP,NPL,1998,11.49154,,
PA.NUS.PPP,NPL,1999,12.33892,,
PA.NUS.PPP,NPL,2000,12.60519,,
PA.NUS.PPP,NPL,2001,12.74813,,
PA.NUS.PPP,NPL,2002,13.04642,,
PA.NUS.PPP,NPL,2003,13.18673,,
PA.NUS.PPP,NPL,2004,13.37705,,
PA.NUS.PPP,NPL,2005,13.76403,,
PA.NUS.PPP,NPL,2006,14.33476,,
PA.NUS.PPP,NPL,2007,15.01878,,
PA.NUS.PPP,NPL,2008,15.56431,,
PA.NUS.PPP,NPL,2009,17.92543,,
PA.NUS.PPP,NPL,2010,20.39547,,
PA.NUS.PPP,NPL,2011,25.25461,,
PA.NUS.PPP,NPL,2012,26.00444,,
PA.NUS.PPP,NPL,2013,26.79987,,
PA.NUS.PPP,NPL,2014,28.15275,,
PA.NUS.PPP,NPL,2015,29.94254,,
PA.NUS.PPP,NPL,2016,31.99881,,
PA.NUS.PPP,NPL,2017,31.23498,,
PA.NUS.PPP,NPL,2018,31.83032,,
PA.NUS.PPP,NPL,2019,32.73626,,
PA.NUS.PPP,NPL,2020,33.35427,,
PA.NUS.PPP,NPL,2021,34.07884,,
PA.NUS.PPP,NPL,2022,34.18141,,
PA.NUS.PPPC.RF,NPL,1990,0.24046,,
PA.NUS.PPPC.RF,NPL,1991,0.23639,,
PA.NUS.PPPC.RF,NPL,1992,0.19255,,
PA.NUS.PPPC.RF,NPL,1993,0.19490,,
PA.NUS.PPPC.RF,NPL,1994,0.19594,,
PA.NUS.PPPC.RF,NPL,1995,0.20073,,
PA.NUS.PPPC.RF,NPL,1996,0.19227,,
PA.NUS.PPPC.RF,NPL,1997,0.19573,,
PA.NUS.PPPC.RF,NPL,1998,0.18550,,
PA.NUS.PPPC.RF,NPL,1999,0.18159,,
PA.NUS.PPPC.RF,NPL,2000,0.18250,,
PA.NUS.PPPC.RF,NPL,2001,0.17344,,
PA.NUS.PPPC.RF,NPL,2002,0.17182,,
PA.NUS.PPPC.RF,NPL,2003,0.16959,,
PA.NUS.PPPC.RF,NPL,2004,0.18128,,
PA.NUS.PPPC.RF,NPL,2005,0.18986,,
PA.NUS.PPPC.RF,NPL,2006,0.19820,,
PA.NUS.PPPC.RF,NPL,2007,0.21307,,
PA.NUS.PPPC.RF,NPL,2008,0.23939,,
PA.NUS.PPPC.RF,NPL,2009,0.23317,,
PA.NUS.PPPC.RF,NPL,2010,0.27363,,
PA.NUS.PPPC.RF,NPL,2011,0.34943,,
PA.NUS.PPPC.RF,NPL,2012,0.32096,,
PA.NUS.PPPC.RF,NPL,2013,0.30470,,
PA.NUS.PPPC.RF,NPL,2014,0.28665,,
PA.NUS.PPPC.RF,NPL,2015,0.30096,,
PA.NUS.PPPC.RF,NPL,2016,0.30088,,
PA.NUS.PPPC.RF,NPL,2017,0.29408,,
PA.NUS.PPPC.RF,NPL,2018,0.30497,,
PA.NUS.PPPC.RF,NPL,2019,0.29001,,
PA.NUS.PPPC.RF,NPL,2020,0.28677,,
PA.NUS.PPPC.RF,NPL,2021,0.28911,,
PA.NUS.PPPC.RF,NPL,2022,0.28286,,
PA.NUS.PRVT.PP,NPL,1990,9.57927,,
PA.NUS.PRVT.PP,NPL,1991,10.61981,,
PA.NUS.PRVT.PP,NPL,1992,12.07532,,
PA.NUS.PRVT.PP,NPL,1993,12.60943,,
PA.NUS.PRVT.PP,NPL,1994,13.31505,,
PA.NUS.PRVT.PP,NPL,1995,13.93900,,
PA.NUS.PRVT.PP,NPL,1996,14.79070,,
PA.NUS.PRVT.PP,NPL,1997,15.03239,,
PA.NUS.PRVT.PP,NPL,1998,16.46709,,
PA.NUS.PRVT.PP,NPL,1999,17.31521,,
PA.NUS.PRVT.PP,NPL,2000,17.16479,,
PA.NUS.PRVT.PP,NPL,2001,17.14178,,
PA.NUS.PRVT.PP,NPL,2002,17.38533,,
PA.NUS.PRVT.PP,NPL,2003,17.96959,,
PA.NUS.PRVT.PP,NPL,2004,17.99839,,
PA.NUS.PRVT.PP,NPL,2005,18.59784,,
PA.NUS.PRVT.PP,NPL,2006,19.26345,,
PA.NUS.PRVT.PP,NPL,2007,19.15417,,
PA.NUS.PRVT.PP,NPL,2008,20.27361,,
PA.NUS.PRVT.PP,NPL,2009,22.60330,,
PA.NUS.PRVT.PP,NPL,2010,24.31266,,
PA.NUS.PRVT.PP,NPL,2011,25.74333,,
PA.NUS.PRVT.PP,NPL,2012,25.78347,,
PA.NUS.PRVT.PP,NPL,2013,27.48665,,
PA.NUS.PRVT.PP,NPL,2014,28.57624,,
PA.NUS.PRVT.PP,NPL,2015,29.92489,,
PA.NUS.PRVT.PP,NPL,2016,30.70224,,
PA.NUS.PRVT.PP,NPL,2017,30.51293,,
PA.NUS.PRVT.PP,NPL,2018,30.99503,,
PA.NUS.PRVT.PP,NPL,2019,32.13863,,
PA.NUS.PRVT.PP,NPL,2020,33.35098,,
PA.NUS.PRVT.PP,NPL,2021,33.15668,,
PA.NUS.PRVT.PP,NPL,2022,33.06149,,
SH.DYN.AIDS.ZS,NPL,1990,0.10000,,
SH.DYN.AIDS.ZS,NPL,1991,0.10000,,
SH.DYN.AIDS.ZS,NPL,1992,0.10000,,
SH.DYN.AIDS.ZS,NPL,1993,0.10000,,
SH.DYN.AIDS.ZS,NPL,1994,0.10000,,
SH.DYN.AIDS.ZS,NPL,1995,0.10000,,
SH.DYN.AIDS.ZS,NPL,1996,0.10000,,
SH.DYN.AIDS.ZS,NPL,1997,0.10000,,
SH.DYN.AIDS.ZS,NPL,1998,0.10000,,
SH.DYN.AIDS.ZS,NPL,1999,0.10000,,
SH.DYN.AIDS.ZS,NPL,2000,0.10000,,
SH.DYN.AIDS.ZS,NPL,2001,0.20000,,
SH.DYN.AIDS.ZS,NPL,2002,0.20000,,
SH.DYN.AIDS.ZS,NPL,2003,0.20000,,
SH.DYN.AIDS.ZS,NPL,2004,0.20000,,
SH.DYN.AIDS.ZS,NPL,2005,0.20000,,
SH.DYN.AIDS.ZS,NPL,2006,0.20000,,
SH.DYN.AIDS.ZS,NPL,2007,0.20000,,
SH.DYN.AIDS.ZS,NPL,2008,0.20000,,
SH.DYN.AIDS.ZS,NPL,2009,0.20000,,
SH.DYN.AIDS.ZS,NPL,2010,0.20000,,
SH.DYN.AIDS.ZS,NPL,2011,0.20000,,
SH.DYN.AIDS.ZS,NPL,2012,0.20000,,
SH.DYN.AIDS.ZS,NPL,2013,0.20000,,
SH.DYN.AIDS.ZS,NPL,2014,0.20000,,
SH.DYN.AIDS.ZS,NPL,2015,0.20000,,
SH.DYN.AIDS.ZS,NPL,2016,0.10000,,
SH.DYN.AIDS.ZS,NPL,2017,0.10000,,
SH.DYN.AIDS.ZS,NPL,2018,0.10000,,
SH.DYN.AIDS.ZS,NPL,2019,0.10000,,
SH.DYN.AIDS.ZS,NPL,2020,0.10000,,
SH.DYN.AIDS.ZS,NPL,2021,0.10000,,
SI.POV.LMIC,NPL,1995,83.80000,,
SI.POV.LMIC,NPL,2003,70.60000,,
SI.POV.LMIC,NPL,2010,40,,
SP.DYN.IMRT.IN,NPL,1970,177.40000,,
SP.DYN.IMRT.IN,NPL,1971,173.40000,,
SP.DYN.IMRT.IN,NPL,1972,169.70000,,
SP.DYN.IMRT.IN,NPL,1973,166.10000,,
SP.DYN.IMRT.IN,NPL,1974,162.50000,,
SP.DYN.IMRT.IN,NPL,1975,158.80000,,
SP.DYN.IMRT.IN,NPL,1976,155.10000,,
SP.DYN.IMRT.IN,NPL,1977,151.30000,,
SP.DYN.IMRT.IN,NPL,1978,147.40000,,
SP.DYN.IMRT.IN,NPL,1979,143.40000,,
SP.DYN.IMRT.IN,NPL,1980,139.30000,,
SP.DYN.IMRT.IN,NPL,1981,135.10000,,
SP.DYN.IMRT.IN,NPL,1982,131,,
SP.DYN.IMRT.IN,NPL,1983,126.90000,,
SP.DYN.IMRT.IN,NPL,1984,122.70000,,
SP.DYN.IMRT.IN,NPL,1985,118.50000,,
SP.DYN.IMRT.IN,NPL,1986,114.20000,,
SP.DYN.IMRT.IN,NPL,1987,109.90000,,
SP.DYN.IMRT.IN,NPL,1988,105.50000,,
SP.DYN.IMRT.IN,NPL,1989,100.90000,,
SP.DYN.IMRT.IN,NPL,1990,96.40000,,
SP.DYN.IMRT.IN,NPL,1991,91.90000,,
SP.DYN.IMRT.IN,NPL,1992,87.60000,,
SP.DYN.IMRT.IN,NPL,1993,83.40000,,
SP.DYN.IMRT.IN,NPL,1994,79.40000,,
SP.DYN.IMRT.IN,NPL,1995,75.60000,,
SP.DYN.IMRT.IN,NPL,1996,71.90000,,
SP.DYN.IMRT.IN,NPL,1997,68.40000,,
SP.DYN.IMRT.IN,NPL,1998,65,,
SP.DYN.IMRT.IN,NPL,1999,61.80000,,
SP.DYN.IMRT.IN,NPL,2000,58.70000,,
SP.DYN.IMRT.IN,NPL,2001,55.80000,,
SP.DYN.IMRT.IN,NPL,2002,53.10000,,
SP.DYN.IMRT.IN,NPL,2003,50.50000,,
SP.DYN.IMRT.IN,NPL,2004,48.20000,,
SP.DYN.IMRT.IN,NPL,2005,45.90000,,
SP.DYN.IMRT.IN,NPL,2006,43.80000,,
SP.DYN.IMRT.IN,NPL,2007,41.90000,,
SP.DYN.IMRT.IN,NPL,2008,40,,
SP.DYN.IMRT.IN,NPL,2009,38.30000,,
SP.DYN.IMRT.IN,NPL,2010,36.60000,,
SP.DYN.IMRT.IN,NPL,2011,35,,
SP.DYN.IMRT.IN,NPL,2012,33.50000,,
SP.DYN.IMRT.IN,NPL,2013,32,,
SP.DYN.IMRT.IN,NPL,2014,30.60000,,
SP.DYN.IMRT.IN,NPL,2015,29.20000,,
SP.DYN.IMRT.IN,NPL,2016,27.90000,,
SP.DYN.IMRT.IN,NPL,2017,26.60000,,
SP.DYN.IMRT.IN,NPL,2018,25.50000,,
SP.DYN.IMRT.IN,NPL,2019,24.50000,,
SP.DYN.IMRT.IN,NPL,2020,23.60000,,
SP.DYN.IMRT.IN,NPL,2021,22.80000,,
SP.DYN.LE00.IN,NPL,1970,42.82700,,
SP.DYN.LE00.IN,NPL,1971,43.31200,,
SP.DYN.LE00.IN,NPL,1972,43.68900,,
SP.DYN.LE00.IN,NPL,1973,44.04400,,
SP.DYN.LE00.IN,NPL,1974,44.46400,,
SP.DYN.LE00.IN,NPL,1975,45.04000,,
SP.DYN.LE00.IN,NPL,1976,45.54400,,
SP.DYN.LE00.IN,NPL,1977,46.00500,,
SP.DYN.LE00.IN,NPL,1978,46.68200,,
SP.DYN.LE00.IN,NPL,1979,47.26600,,
SP.DYN.LE00.IN,NPL,1980,47.88900,,
SP.DYN.LE00.IN,NPL,1981,48.38700,,
SP.DYN.LE00.IN,NPL,1982,48.93600,,
SP.DYN.LE00.IN,NPL,1983,49.43100,,
SP.DYN.LE00.IN,NPL,1984,50.22500,,
SP.DYN.LE00.IN,NPL,1985,50.88200,,
SP.DYN.LE00.IN,NPL,1986,51.53500,,
SP.DYN.LE00.IN,NPL,1987,52.47500,,
SP.DYN.LE00.IN,NPL,1988,53.07100,,
SP.DYN.LE00.IN,NPL,1989,54.12700,,
SP.DYN.LE00.IN,NPL,1990,54.83300,,
SP.DYN.LE00.IN,NPL,1991,55.71200,,
SP.DYN.LE00.IN,NPL,1992,56.71000,,
SP.DYN.LE00.IN,NPL,1993,57.61900,,
SP.DYN.LE00.IN,NPL,1994,58.55300,,
SP.DYN.LE00.IN,NPL,1995,59.31800,,
SP.DYN.LE00.IN,NPL,1996,59.98100,,
SP.DYN.LE00.IN,NPL,1997,60.77100,,
SP.DYN.LE00.IN,NPL,1998,61.54900,,
SP.DYN.LE00.IN,NPL,1999,62.11300,,
SP.DYN.LE00.IN,NPL,2000,62.61400,,
SP.DYN.LE00.IN,NPL,2001,63.33600,,
SP.DYN.LE00.IN,NPL,2002,63.26400,,
SP.DYN.LE00.IN,NPL,2003,64.19700,,
SP.DYN.LE00.IN,NPL,2004,64.81800,,
SP.DYN.LE00.IN,NPL,2005,65.45700,,
SP.DYN.LE00.IN,NPL,2006,65.86800,,
SP.DYN.LE00.IN,NPL,2007,66.32900,,
SP.DYN.LE00.IN,NPL,2008,66.42100,,
SP.DYN.LE00.IN,NPL,2009,66.76100,,
SP.DYN.LE00.IN,NPL,2010,66.81400,,
SP.DYN.LE00.IN,NPL,2011,67.31300,,
SP.DYN.LE00.IN,NPL,2012,67.47000,,
SP.DYN.LE00.IN,NPL,2013,67.96500,,
SP.DYN.LE00.IN,NPL,2014,68.08500,,
SP.DYN.LE00.IN,NPL,2015,67.45600,,
SP.DYN.LE00.IN,NPL,2016,68.77600,,
SP.DYN.LE00.IN,NPL,2017,68.91000,,
SP.DYN.LE00.IN,NPL,2018,68.97900,,
SP.DYN.LE00.IN,NPL,2019,69.55800,,
SP.DYN.LE00.IN,NPL,2020,69.24600,,
SP.DYN.LE00.IN,NPL,2021,68.45000,,
SP.DYN.TFRT.IN,NPL,1970,5.87600,,
SP.DYN.TFRT.IN,NPL,1971,5.84200,,
SP.DYN.TFRT.IN,NPL,1972,5.78100,,
SP.DYN.TFRT.IN,NPL,1973,5.69400,,
SP.DYN.TFRT.IN,NPL,1974,5.73800,,
SP.DYN.TFRT.IN,NPL,1975,5.74800,,
SP.DYN.TFRT.IN,NPL,1976,5.75100,,
SP.DYN.TFRT.IN,NPL,1977,5.72600,,
SP.DYN.TFRT.IN,NPL,1978,5.71900,,
SP.DYN.TFRT.IN,NPL,1979,5.69100,,
SP.DYN.TFRT.IN,NPL,1980,5.63900,,
SP.DYN.TFRT.IN,NPL,1981,5.60200,,
SP.DYN.TFRT.IN,NPL,1982,5.57500,,
SP.DYN.TFRT.IN,NPL,1983,5.55500,,
SP.DYN.TFRT.IN,NPL,1984,5.53700,,
SP.DYN.TFRT.IN,NPL,1985,5.47400,,
SP.DYN.TFRT.IN,NPL,1986,5.42400,,
SP.DYN.TFRT.IN,NPL,1987,5.36200,,
SP.DYN.TFRT.IN,NPL,1988,5.31200,,
SP.DYN.TFRT.IN,NPL,1989,5.25300,,
SP.DYN.TFRT.IN,NPL,1990,5.20800,,
SP.DYN.TFRT.IN,NPL,1991,5.13900,,
SP.DYN.TFRT.IN,NPL,1992,5.04400,,
SP.DYN.TFRT.IN,NPL,1993,5.00200,,
SP.DYN.TFRT.IN,NPL,1994,4.90700,,
SP.DYN.TFRT.IN,NPL,1995,4.78500,,
SP.DYN.TFRT.IN,NPL,1996,4.59500,,
SP.DYN.TFRT.IN,NPL,1997,4.39300,,
SP.DYN.TFRT.IN,NPL,1998,4.23500,,
SP.DYN.TFRT.IN,NPL,1999,4.08300,,
SP.DYN.TFRT.IN,NPL,2000,3.94400,,
SP.DYN.TFRT.IN,NPL,2001,3.76300,,
SP.DYN.TFRT.IN,NPL,2002,3.59000,,
SP.DYN.TFRT.IN,NPL,2003,3.45700,,
SP.DYN.TFRT.IN,NPL,2004,3.31100,,
SP.DYN.TFRT.IN,NPL,2005,3.14200,,
SP.DYN.TFRT.IN,NPL,2006,2.97400,,
SP.DYN.TFRT.IN,NPL,2007,2.84300,,
SP.DYN.TFRT.IN,NPL,2008,2.71900,,
SP.DYN.TFRT.IN,NPL,2009,2.60400,,
SP.DYN.TFRT.IN,NPL,2010,2.51200,,
SP.DYN.TFRT.IN,NPL,2011,2.43900,,
SP.DYN.TFRT.IN,NPL,2012,2.38700,,
SP.DYN.TFRT.IN,NPL,2013,2.33400,,
SP.DYN.TFRT.IN,NPL,2014,2.29300,,
SP.DYN.TFRT.IN,NPL,2015,2.25000,,
SP.DYN.TFRT.IN,NPL,2016,2.20300,,
SP.DYN.TFRT.IN,NPL,2017,2.15000,,
SP.DYN.TFRT.IN,NPL,2018,2.10400,,
SP.DYN.TFRT.IN,NPL,2019,2.08000,,
SP.DYN.TFRT.IN,NPL,2020,2.05500,,
SP.DYN.TFRT.IN,NPL,2021,2.02900,,
SP.POP.GROW,NPL,1970,2.17863,,
SP.POP.GROW,NPL,1971,2.16485,,
SP.POP.GROW,NPL,1972,2.14783,,
SP.POP.GROW,NPL,1973,2.15061,,
SP.POP.GROW,NPL,1974,2.15375,,
SP.POP.GROW,NPL,1975,2.17228,,
SP.POP.GROW,NPL,1976,2.16796,,
SP.POP.GROW,NPL,1977,2.22163,,
SP.POP.GROW,NPL,1978,2.29867,,
SP.POP.GROW,NPL,1979,2.32221,,
SP.POP.GROW,NPL,1980,2.34699,,
SP.POP.GROW,NPL,1981,2.33997,,
SP.POP.GROW,NPL,1982,2.33530,,
SP.POP.GROW,NPL,1983,2.37888,,
SP.POP.GROW,NPL,1984,2.36681,,
SP.POP.GROW,NPL,1985,2.30077,,
SP.POP.GROW,NPL,1986,2.23450,,
SP.POP.GROW,NPL,1987,2.14705,,
SP.POP.GROW,NPL,1988,2.13003,,
SP.POP.GROW,NPL,1989,2.24133,,
SP.POP.GROW,NPL,1990,2.43270,,
SP.POP.GROW,NPL,1991,2.58774,,
SP.POP.GROW,NPL,1992,2.79868,,
SP.POP.GROW,NPL,1993,2.69367,,
SP.POP.GROW,NPL,1994,2.44957,,
SP.POP.GROW,NPL,1995,2.31673,,
SP.POP.GROW,NPL,1996,2.12207,,
SP.POP.GROW,NPL,1997,2.02229,,
SP.POP.GROW,NPL,1998,1.93354,,
SP.POP.GROW,NPL,1999,1.83855,,
SP.POP.GROW,NPL,2000,1.70978,,
SP.POP.GROW,NPL,2001,1.60184,,
SP.POP.GROW,NPL,2002,1.49583,,
SP.POP.GROW,NPL,2003,1.37503,,
SP.POP.GROW,NPL,2004,1.24233,,
SP.POP.GROW,NPL,2005,1.07536,,
SP.POP.GROW,NPL,2006,0.88577,,
SP.POP.GROW,NPL,2007,0.73145,,
SP.POP.GROW,NPL,2008,0.62651,,
SP.POP.GROW,NPL,2009,0.53942,,
SP.POP.GROW,NPL,2010,0.49688,,
SP.POP.GROW,NPL,2011,0.38521,,
SP.POP.GROW,NPL,2012,0.23553,,
SP.POP.GROW,NPL,2013,0.18592,,
SP.POP.GROW,NPL,2014,0.29375,,
SP.POP.GROW,NPL,2015,0.53827,,
SP.POP.GROW,NPL,2016,0.90447,,
SP.POP.GROW,NPL,2017,1.14995,,
SP.POP.GROW,NPL,2018,1.14055,,
SP.POP.GROW,NPL,2019,1.13635,,
SP.POP.GROW,NPL,2020,1.77427,,
SP.POP.GROW,NPL,2021,2.31172,,
SP.POP.GROW,NPL,2022,1.69225,,
SP.RUR.TOTL.ZS,NPL,1970,96.04400,,
SP.RUR.TOTL.ZS,NPL,1971,95.99500,,
SP.RUR.TOTL.ZS,NPL,1972,95.80200,,
SP.RUR.TOTL.ZS,NPL,1973,95.60100,,
SP.RUR.TOTL.ZS,NPL,1974,95.39000,,
SP.RUR.TOTL.ZS,NPL,1975,95.17000,,
SP.RUR.TOTL.ZS,NPL,1976,94.93900,,
SP.RUR.TOTL.ZS,NPL,1977,94.69800,,
SP.RUR.TOTL.ZS,NPL,1978,94.44700,,
SP.RUR.TOTL.ZS,NPL,1979,94.18400,,
SP.RUR.TOTL.ZS,NPL,1980,93.90900,,
SP.RUR.TOTL.ZS,NPL,1981,93.62400,,
SP.RUR.TOTL.ZS,NPL,1982,93.38400,,
SP.RUR.TOTL.ZS,NPL,1983,93.13600,,
SP.RUR.TOTL.ZS,NPL,1984,92.87900,,
SP.RUR.TOTL.ZS,NPL,1985,92.61400,,
SP.RUR.TOTL.ZS,NPL,1986,92.34000,,
SP.RUR.TOTL.ZS,NPL,1987,92.05600,,
SP.RUR.TOTL.ZS,NPL,1988,91.76200,,
SP.RUR.TOTL.ZS,NPL,1989,91.45900,,
SP.RUR.TOTL.ZS,NPL,1990,91.14600,,
SP.RUR.TOTL.ZS,NPL,1991,90.82000,,
SP.RUR.TOTL.ZS,NPL,1992,90.41800,,
SP.RUR.TOTL.ZS,NPL,1993,90.00100,,
SP.RUR.TOTL.ZS,NPL,1994,89.56700,,
SP.RUR.TOTL.ZS,NPL,1995,89.11700,,
SP.RUR.TOTL.ZS,NPL,1996,88.65000,,
SP.RUR.TOTL.ZS,NPL,1997,88.16600,,
SP.RUR.TOTL.ZS,NPL,1998,87.66400,,
SP.RUR.TOTL.ZS,NPL,1999,87.14300,,
SP.RUR.TOTL.ZS,NPL,2000,86.60300,,
SP.RUR.TOTL.ZS,NPL,2001,86.05300,,
SP.RUR.TOTL.ZS,NPL,2002,85.76000,,
SP.RUR.TOTL.ZS,NPL,2003,85.46200,,
SP.RUR.TOTL.ZS,NPL,2004,85.15900,,
SP.RUR.TOTL.ZS,NPL,2005,84.85100,,
SP.RUR.TOTL.ZS,NPL,2006,84.53800,,
SP.RUR.TOTL.ZS,NPL,2007,84.21900,,
SP.RUR.TOTL.ZS,NPL,2008,83.89500,,
SP.RUR.TOTL.ZS,NPL,2009,83.56600,,
SP.RUR.TOTL.ZS,NPL,2010,83.23200,,
SP.RUR.TOTL.ZS,NPL,2011,82.89200,,
SP.RUR.TOTL.ZS,NPL,2012,82.54200,,
SP.RUR.TOTL.ZS,NPL,2013,82.18500,,
SP.RUR.TOTL.ZS,NPL,2014,81.81800,,
SP.RUR.TOTL.ZS,NPL,2015,81.44300,,
SP.RUR.TOTL.ZS,NPL,2016,81.05800,,
SP.RUR.TOTL.ZS,NPL,2017,80.66400,,
SP.RUR.TOTL.ZS,NPL,2018,80.26000,,
SP.RUR.TOTL.ZS,NPL,2019,79.84700,,
SP.RUR.TOTL.ZS,NPL,2020,79.42400,,
SP.RUR.TOTL.ZS,NPL,2021,78.99200,,
SP.RUR.TOTL.ZS,NPL,2022,78.54900,,
XTGOV.IMF,NPL,2000,53122000000,,
XTGOV.IMF,NPL,2001,64983000000,,
XTGOV.IMF,NPL,2002,68090000000,,
XTGOV.IMF,NPL,2003,67137000000,,
XTGOV.IMF,NPL,2004,72239000000,,
XTGOV.IMF,NPL,2005,81006000000,,
XTGOV.IMF,NPL,2006,83333000000,,
XTGOV.IMF,NPL,2007,108793000000,,
XTGOV.IMF,NPL,2008,124584000000,,
XTGOV.IMF,NPL,2009,191418000000,,
XTGOV.IMF,NPL,2010,223868000000,,
XTGOV.IMF,NPL,2011,254861000000,,
XTGOV.IMF,NPL,2012,294851000000,,
XTGOV.IMF,NPL,2013,302054000000,,
XTGOV.IMF,NPL,2014,370226000000,,
XTGOV.IMF,NPL,2015,428251000000,,
XTGOV.IMF,NPL,2016,494549000000,,
XTGOV.IMF,NPL,2017,727276000000,,
XTGOV.IMF,NPL,2018,967634000000,,
XTGOV.IMF,NPL,2019,1055009000000,,
XTGOV.IMF,NPL,2020,1073618000000,,
XTGOV.IMF,NPL,2021,1185995000000,,
XTGOV.IMF,NPL,2022,1296759000000,,
XTGOV.IMF,NPL,2023,1356050000000,,
